# Marker genes for glial cells
# gene_id: ENSEMBL Gene ID
# gene_name: Common name of the gene
# avg_log2FC: Log2 fold-change of the average expression between the given cell type and the remaining cells (min 0.5)
# FDR: p-value-derived FDR value for gene 
# is_enriched: A binary (0/1) value indicating whether the given gene is enriched for the cell type (FDR < 0.1)
gene_id	gene_name	avg_log2FC	p_val_adj	is_enriched
ENSG00000184588	PDE4B	1.61608279506797	2.4434784485858698e-48	1.0
ENSG00000130066	SAT1	2.10982767804333	1.08197977007744e-47	1.0
ENSG00000169306	IL1RAPL1	9.83219401231737	1.41871005706927e-46	1.0
ENSG00000083067	TRPM3	8.916851319800779	3.4397447905577794e-46	1.0
ENSG00000154153	RETREG1	9.05130153664313	5.5432580982899594e-45	1.0
ENSG00000114948	ADAM23	12.5815971723021	8.993552757563459e-45	1.0
	AL035446.2	3.8110311851617	1.38552881420359e-44	1.0
ENSG00000186684	CYP27C1	11.9672522968773	1.57262878345225e-44	1.0
ENSG00000100146	SOX10	11.5888979232848	3.0358101651170095e-44	1.0
ENSG00000187260	WDR86	9.44360872084102	9.392511124973448e-44	1.0
ENSG00000046653	GPM6B	8.88983007411133	5.88047261370509e-42	1.0
ENSG00000185634	SHC4	13.3627065461803	1.0709231332841199e-41	1.0
ENSG00000185585	OLFML2A	7.638306373554549	2.0135095460875798e-41	1.0
ENSG00000165071	TMEM71	12.3880147644564	7.108141640254921e-41	1.0
ENSG00000237515	SHISA9	7.509859637898001	1.2031596937525801e-40	1.0
ENSG00000110693	SOX6	7.20749745568766	6.17051179634868e-40	1.0
ENSG00000169129	AFAP1L2	9.02393425437452	6.57885756060608e-40	1.0
ENSG00000185483	ROR1	7.57960204401938	8.73818240611991e-40	1.0
ENSG00000065361	ERBB3	12.8804624258406	2.37410497426105e-39	1.0
ENSG00000186439	TRDN	9.39464872745095	2.6167764080327098e-39	1.0
ENSG00000146938	NLGN4X	8.40695925912773	3.117407664255e-39	1.0
ENSG00000153902	LGI4	13.342198593833698	1.32408715409289e-38	1.0
ENSG00000145794	MEGF10	9.77902356531035	1.0595698031122398e-37	1.0
	AL161935.3	4.1636735970967695	2.50829110321188e-37	1.0
ENSG00000141338	ABCA8	12.614699992848198	2.66658212901301e-37	1.0
ENSG00000168389	MFSD2A	8.265715106693719	3.1849990471299796e-37	1.0
ENSG00000139915	MDGA2	6.36004482036585	8.23864419351413e-37	1.0
ENSG00000136235	GPNMB	2.7207561697051	9.17643290718418e-37	1.0
	AC005821.1	9.849218133432881	9.83450457967457e-37	1.0
ENSG00000234323	LINC01505	10.0696203193908	1.25806750873157e-36	1.0
ENSG00000175445	LPL	7.8277812901963095	1.8729541049426598e-36	1.0
ENSG00000235535	TRDN-AS1	12.9887990645014	2.9110826508579797e-36	1.0
ENSG00000176204	LRRTM4	0.8954697955665691	3.200404650470279e-36	1.0
ENSG00000189108	IL1RAPL2	12.735488905052199	2.2825957775209997e-35	1.0
ENSG00000106565	TMEM176B	13.6935758533832	2.2847823269582996e-35	1.0
ENSG00000106078	COBL	10.5332015831998	5.037639399777039e-35	1.0
ENSG00000151150	ANK3	6.4614902287130205	2.2473305116214997e-34	1.0
ENSG00000151746	BICD1	1.73932778373215	3.6436689550772296e-34	1.0
ENSG00000202111	VTRNA1-2	3.9151441890955097	6.57928090863147e-34	1.0
	AC090673.1	7.97280008825125	9.93214843092859e-34	1.0
ENSG00000075223	SEMA3C	9.64302177255975	1.24836500188422e-33	1.0
ENSG00000018625	ATP1A2	11.329963099762402	1.39925553176234e-33	1.0
	AC097638.1	4.299296105820471	1.56022501468e-33	1.0
ENSG00000206579	XKR4	9.36600931803	2.25294733665831e-33	1.0
ENSG00000145362	ANK2	4.09473306980023	2.7440822970301002e-33	1.0
ENSG00000143797	MBOAT2	7.34529246741579	2.9484219106506893e-33	1.0
ENSG00000178568	ERBB4	1.70715763474496	3.133538054249339e-33	1.0
ENSG00000186047	DLEU7	4.03869855076769	4.6350528929911705e-33	1.0
ENSG00000078018	MAP2	6.14700056127159	1.5382220458796696e-32	1.0
ENSG00000172201	ID4	4.4443411669559	1.9426005728056e-32	1.0
ENSG00000070731	ST6GALNAC2	10.129041797570801	4.67703597219167e-32	1.0
ENSG00000166292	TMEM100	5.31603187282058	6.4048113034128e-32	1.0
ENSG00000215018	COL28A1	13.6666314339871	6.865663699225889e-32	1.0
ENSG00000100505	TRIM9	7.86791296745697	8.32637421199851e-32	1.0
ENSG00000171316	CHD7	1.3798506795749301	9.072141347065001e-32	1.0
ENSG00000114251	WNT5A	3.9979433057253795	1.07050115685096e-31	1.0
ENSG00000274958	ITPK1	2.72073056688963	3.69854420368381e-31	1.0
ENSG00000100605	ITPK1	2.72073056688963	3.69854420368381e-31	1.0
ENSG00000112182	BACH2	6.13788398390828	5.27638384678345e-31	1.0
ENSG00000131016	AKAP12	2.9155019059564196	5.3952631468797206e-31	1.0
	AC244517.2	4.764450580263	6.24518479847423e-31	1.0
ENSG00000139926	FRMD6	1.00340838628967	6.4779889099567395e-31	1.0
ENSG00000141255	SPATA22	7.645738788497581	2.64628229725663e-30	1.0
ENSG00000162591	MEGF6	6.7653008875055	2.64661959204148e-30	1.0
	AC009041.2	8.70193389995967	5.92998539880086e-30	1.0
ENSG00000148219	ASTN2	2.10945433740509	7.190524497716831e-30	1.0
ENSG00000185271	KLHL33	6.05749245925193	7.34048587928842e-30	1.0
ENSG00000103710	RASL12	5.75020357247944	7.599601779178839e-30	1.0
ENSG00000172572	PDE3A	4.07591084207382	8.172763274071949e-30	1.0
	AL445259.1	13.1607995666014	8.992910399193359e-30	1.0
ENSG00000136546	SCN7A	5.78206880419899	1.10435724572312e-29	1.0
	AC090616.3	4.50650365717453	1.65224642348897e-29	1.0
ENSG00000149451	ADAM33	8.1753034266722	4.25388478970397e-29	1.0
	AC008056.2	7.8184167084062	4.7373916334414994e-29	1.0
ENSG00000281157	ARHGEF26-AS1	8.07541484935739	7.338820022287671e-29	1.0
ENSG00000243069	ARHGEF26-AS1	8.07541484935739	7.338820022287671e-29	1.0
	AC116562.4	5.55886897747287	1.10614303296387e-28	1.0
ENSG00000135333	EPHA7	6.08025652182616	1.55320110896375e-28	1.0
ENSG00000160307	S100B	8.51355500717836	3.40718627917572e-28	1.0
ENSG00000225376	TMEM246-AS1	5.502950938231961	5.40083890207553e-28	1.0
ENSG00000159212	CLIC6	6.44276151281798	5.80578976129944e-28	1.0
	U91319.1	8.55414146782848	7.8784821899944895e-28	1.0
	MARCH10	10.5600809449037	1.0637193974447697e-27	1.0
ENSG00000146151	HMGCLL1	0.620213722950938	2.65681363915276e-27	1.0
ENSG00000108381	ASPA	5.3066354955973605	3.6638089645024495e-27	1.0
ENSG00000118785	SPP1	5.18999094673878	4.26197760371059e-27	1.0
ENSG00000258483	LINC02251	6.2659327330528605	4.5449649352198205e-27	1.0
ENSG00000100399	CHADL	7.00272515543175	4.9202183893742295e-27	1.0
ENSG00000100181	TPTEP1	4.103273364922	5.1155049600671395e-27	1.0
ENSG00000196526	AFAP1	4.17624685227901	5.43954659410118e-27	1.0
	AC064875.1	2.7699853902492406	6.73388163183574e-27	1.0
ENSG00000156219	ART3	6.22533810416859	1.6771679762240398e-26	1.0
ENSG00000110900	TSPAN11	8.161120508268441	1.7395831923779099e-26	1.0
ENSG00000146592	CREB5	4.7371206420221394	3.6157361276232694e-26	1.0
ENSG00000149948	HMGA2	7.4577718232534504	3.68323431548089e-26	1.0
ENSG00000196581	AJAP1	5.718803793181451	3.77398052399861e-26	1.0
ENSG00000225101	OR52K3P	1.1373652302861101	4.43251746007046e-26	1.0
	AC125613.1	8.22271272500445	5.71585992415814e-26	1.0
	C1orf61	5.88960006910204	5.87819700415476e-26	1.0
ENSG00000181449	SOX2	10.312485508016401	9.473145588224529e-26	1.0
	AC092811.1	5.7428054191932905	1.51456254091694e-25	1.0
	AMYH02020865.1	10.3491194142479	2.9788944436655604e-25	1.0
	AC023200.1	4.47819168773206	4.169588299902839e-25	1.0
ENSG00000153976	HS3ST3A1	5.715976238363201	5.060136416404799e-25	1.0
	AC110285.1	8.01235859422075	5.57817973301791e-25	1.0
ENSG00000231749	ABCA9-AS1	6.92603104524759	5.97113139655821e-25	1.0
ENSG00000092969	TGFB2	4.43101248082847	6.574710055232989e-25	1.0
ENSG00000154080	CHST9	12.474200724747801	7.4695207384918e-25	1.0
	Z99289.1	4.69045999246757	1.14273705722206e-24	1.0
ENSG00000006611	USH1C	7.5414610302830996	1.1778670825397198e-24	1.0
ENSG00000276500	BMS1P14	10.851847650813001	1.97082748010831e-24	1.0
ENSG00000162461	SLC25A34	2.20631390008508	2.00360328841801e-24	1.0
	AL626787.1	5.28950423371694	2.1871260613503698e-24	1.0
ENSG00000086991	NOX4	6.689835436575179	2.8276218044589198e-24	1.0
ENSG00000231307	RPS3P2	3.77751068652964	2.8420185299764298e-24	1.0
ENSG00000048540	LMO3	5.68895293083278	3.47718084381469e-24	1.0
ENSG00000064300	NGFR	6.83321924497952	4.18858009769742e-24	1.0
ENSG00000276887	TTYH1	5.758876359540781	4.85253434211695e-24	1.0
ENSG00000276537	TTYH1	5.758876359540781	4.85253434211695e-24	1.0
ENSG00000275650	TTYH1	5.758876359540781	4.85253434211695e-24	1.0
ENSG00000167614	TTYH1	5.758876359540781	4.85253434211695e-24	1.0
ENSG00000117407	ARTN	7.229404856330251	7.8695133897374e-24	1.0
ENSG00000135547	HEY2	6.938565918312451	1.61200609778478e-23	1.0
ENSG00000101198	NKAIN4	6.77033391819596	1.6545723309902597e-23	1.0
ENSG00000242797	GLYCTK-AS1	5.561263843530941	1.72767962936511e-23	1.0
ENSG00000178722	C5orf64	5.92226922307362	1.97013623430691e-23	1.0
ENSG00000186469	GNG2	2.9975746533008905	2.4851459392204597e-23	1.0
ENSG00000248174	LINC02268	5.61229421423114	2.5872360878255298e-23	1.0
ENSG00000135248	FAM71F1	3.87405461360164	3.05701058187056e-23	1.0
ENSG00000115232	ITGA4	1.9433239180124098	3.0728006135860097e-23	1.0
ENSG00000123560	PLP1	9.335172291157061	3.2664913950888e-23	1.0
ENSG00000170689	HOXB9	6.40616620145308	3.6016759011085204e-23	1.0
ENSG00000156689	GLYATL2	1.61509527517192	4.6767928573770595e-23	1.0
	AL591163.1	4.0817292810899	5.03684097176481e-23	1.0
ENSG00000132470	ITGB4	11.3099945430921	5.0844898863128896e-23	1.0
	AC011481.2	4.39953604307327	5.596341666655029e-23	1.0
ENSG00000079482	OPHN1	0.9605529827249929	5.811243983373029e-23	1.0
ENSG00000154447	SH3RF1	8.35874597654349	6.416485721925109e-23	1.0
ENSG00000278709	NKILA	5.65004751950586	7.36105519135607e-23	1.0
	AC129926.2	4.72839606633895	1.0665134422510899e-22	1.0
	AL445686.2	3.66588921954871	1.07268623022255e-22	1.0
ENSG00000225778	PROSER2-AS1	3.23159337118209	1.45047696102576e-22	1.0
	AL391704.2	3.65845129242696	1.60534751335614e-22	1.0
	AC007569.1	5.47428526516006	1.9487100998855201e-22	1.0
ENSG00000110042	DTX4	6.657342148382501	2.8749543721538697e-22	1.0
ENSG00000136158	SPRY2	1.74275127237924	3.5360037284320095e-22	1.0
ENSG00000197977	ELOVL2	5.2758986136695	3.9077421803556097e-22	1.0
	AC090791.1	5.33493216330446	4.801532015185629e-22	1.0
ENSG00000227811	INKA2-AS1	3.2805109153795295	4.879988617140059e-22	1.0
ENSG00000233047	LINC01677	5.8972393301783494	5.16944232619211e-22	1.0
	AC015923.1	10.9714096302892	5.26839767612556e-22	1.0
ENSG00000121764	HCRTR1	4.009604047809161	5.77991007546331e-22	1.0
ENSG00000260372	AQP4-AS1	8.30427392912174	6.282791612079579e-22	1.0
	AC026746.1	5.600782703326759	6.90894723729422e-22	1.0
ENSG00000187372	PCDHB13	4.598646749082559	7.551837915130909e-22	1.0
	AL031705.1	4.53073770352813	7.786763174191968e-22	1.0
ENSG00000223396	RPS10P7	0.7630190742054079	8.401160405481559e-22	1.0
	AL118558.2	4.12451895234936	1.0136229781388499e-21	1.0
ENSG00000272620	AFAP1-AS1	5.01237365795976	1.01512834685785e-21	1.0
ENSG00000114805	PLCH1	8.29222266912123	1.07956453458023e-21	1.0
ENSG00000188487	INSC	10.833184279047899	1.1400126829271698e-21	1.0
	AL139393.1	5.742534952383091	1.35613218709738e-21	1.0
ENSG00000151892	GFRA1	5.13342973518931	1.4412787852733499e-21	1.0
ENSG00000242808	SOX2-OT	9.72689659845806	1.5981207464694198e-21	1.0
ENSG00000075884	ARHGAP15	1.4657023335242	2.18031664319927e-21	1.0
ENSG00000121068	TBX2	5.77968153748395	2.2977379206915195e-21	1.0
ENSG00000229950	TFAP2A-AS1	5.5880959915230095	2.4860583813476602e-21	1.0
ENSG00000092607	TBX15	4.181256510380121	2.58644061114409e-21	1.0
ENSG00000224081	SLC44A3-AS1	17.0166958360065	2.63023136883933e-21	1.0
ENSG00000232977	LINC00327	6.13384015673149	2.6579001999227698e-21	1.0
	AC083899.1	4.66824843190241	3.0697600805923303e-21	1.0
ENSG00000129221	AIPL1	3.29217210702731	3.40647657935306e-21	1.0
	AC006445.2	5.05788361870968	3.45949165168859e-21	1.0
ENSG00000163520	FBLN2	6.773135389702281	3.60777136250556e-21	1.0
ENSG00000198855	FICD	0.807915038406	5.33733810804811e-21	1.0
ENSG00000139629	GALNT6	5.03383361397554	5.545050520908871e-21	1.0
ENSG00000129675	ARHGEF6	5.902306194235081	6.718011919940799e-21	1.0
ENSG00000116991	SIPA1L2	3.0482798697745	7.12867267792259e-21	1.0
ENSG00000237928	NFIA-AS2	6.33583676722962	7.391379075201409e-21	1.0
ENSG00000227036	LINC00511	11.4303157645684	7.81491117764069e-21	1.0
	AC093895.1	5.90427429726021	9.57318978195265e-21	1.0
ENSG00000260423	LINC02367	4.11991804677874	1.1849461375331101e-20	1.0
	AC010973.1	3.51911489666927	1.25443315971455e-20	1.0
	AP001793.1	3.4269891308928297	1.47429785358882e-20	1.0
ENSG00000105889	STEAP1B	6.5253774229592505	1.56972678107702e-20	1.0
ENSG00000187068	C3orf70	8.30460715015638	1.58614520331335e-20	1.0
ENSG00000222019	URAHP	4.03914542249435	1.6589542264584198e-20	1.0
ENSG00000234956	LINC02539	4.8005861813285	1.7042008875375298e-20	1.0
	AC072022.2	4.78921616889487	1.75781382352e-20	1.0
ENSG00000234661	CHL1-AS1	7.2603029416502	2.0260269379475298e-20	1.0
	AL133415.1	3.8049185520831696	2.1256257856022298e-20	1.0
ENSG00000133121	STARD13	1.49098380476202	2.3732251163070696e-20	1.0
	AC079061.1	4.77361466479866	2.37817547294441e-20	1.0
	AL355306.2	7.57586762816971	2.41737649717177e-20	1.0
	AL160254.1	4.218776102021089	2.7098648100453798e-20	1.0
	FP325317.1	8.44711785804843	2.7593336637981e-20	1.0
ENSG00000256162	SMLR1	4.92675716062809	2.8982945338778197e-20	1.0
ENSG00000234380	LINC01426	3.3425796097891896	3.0315530417919796e-20	1.0
ENSG00000250120	PCDHA10	1.4813927967925102	3.11991941391939e-20	1.0
ENSG00000233192	HLA-DQA2	3.34589967583049	3.62362279568775e-20	1.0
ENSG00000231526	HLA-DQA2	3.34589967583049	3.62362279568775e-20	1.0
ENSG00000206301	HLA-DQA2	3.34589967583049	3.62362279568775e-20	1.0
ENSG00000257473	HLA-DQA2	3.34589967583049	3.62362279568775e-20	1.0
ENSG00000223793	HLA-DQA2	3.34589967583049	3.62362279568775e-20	1.0
ENSG00000231823	HLA-DQA2	3.34589967583049	3.62362279568775e-20	1.0
ENSG00000225103	HLA-DQA2	3.34589967583049	3.62362279568775e-20	1.0
ENSG00000237541	HLA-DQA2	3.34589967583049	3.62362279568775e-20	1.0
ENSG00000210140	MT-TC	4.06444878087986	3.73224652211263e-20	1.0
ENSG00000225179	LINC00457	6.5044377900597095	4.28222348402481e-20	1.0
ENSG00000101347	SAMHD1	5.29796919532566	4.36029398399399e-20	1.0
	PKD1P1.1	3.53417568750934	4.82119424003709e-20	1.0
	AC008764.4	4.78968064008283	5.13193860298912e-20	1.0
	AC019127.1	4.33061526372548	5.1625222657848496e-20	1.0
ENSG00000088543	C3orf18	3.85150051604175	5.98133889873325e-20	1.0
ENSG00000124920	MYRF	4.86913659181909	6.05947436690741e-20	1.0
ENSG00000011052	NME1-NME2	3.40669624940027	6.62353902145324e-20	1.0
ENSG00000084636	COL16A1	2.92765193981205	6.736308561113669e-20	1.0
ENSG00000280477	RASA3	4.13557787548199	7.34406478930554e-20	1.0
ENSG00000185989	RASA3	4.13557787548199	7.34406478930554e-20	1.0
ENSG00000234840	LINC01239	7.51110015436471	7.4244916166557e-20	1.0
ENSG00000115665	SLC5A7	4.68033381602842	8.54120964088443e-20	1.0
ENSG00000141736	ERBB2	6.323187071078321	8.710615752662879e-20	1.0
	AC022523.1	5.28547392965448	9.785300581088079e-20	1.0
ENSG00000066185	ZMYND12	3.43956843155864	1.06519866573278e-19	1.0
ENSG00000261456	TUBB8	3.93767264984038	1.20761472469682e-19	1.0
ENSG00000267809	NDUFV2P1	4.42763687642094	1.26690863739868e-19	1.0
	AC097359.2	3.38567843403979	1.49511457810533e-19	1.0
ENSG00000165092	ALDH1A1	3.27437481232091	1.7254473145034198e-19	1.0
ENSG00000184530	C6orf58	4.17812100093067	1.8589086581619602e-19	1.0
	AL356273.3	3.16395215743879	1.9389999213813697e-19	1.0
ENSG00000113212	PCDHB7	5.19979381406766	1.94887851766286e-19	1.0
	AP002784.1	5.456038003247349	2.1571430009913698e-19	1.0
ENSG00000236581	STARD13-AS	6.153613233925	2.19701808518534e-19	1.0
ENSG00000283302	C13orf46	3.6426306835973	2.20450322526732e-19	1.0
ENSG00000283199	C13orf46	3.6426306835973	2.20450322526732e-19	1.0
	AC090198.1	4.510297548844981	2.3585171189587197e-19	1.0
ENSG00000104368	PLAT	2.46768109820937	2.4736937446080996e-19	1.0
	AC002551.1	3.94130168974536	2.48665674239814e-19	1.0
ENSG00000109846	CRYAB	10.6376105293667	2.49498842586141e-19	1.0
ENSG00000070808	CAMK2A	6.06145175211159	2.5534217510865197e-19	1.0
ENSG00000164626	KCNK5	5.4424405090533305	3.0931157738635196e-19	1.0
	LINC01268	6.40000511104782	3.32074909787941e-19	1.0
	AC079322.1	3.71417017670142	3.7574648612820293e-19	1.0
	AC012213.3	4.76710057554795	3.8788807840502294e-19	1.0
ENSG00000204323	SMIM5	7.047522301007861	4.60498756851142e-19	1.0
ENSG00000145020	AMT	3.90449311150681	4.852009865463789e-19	1.0
	AC011477.3	5.37942851691638	4.967227637018279e-19	1.0
ENSG00000228623	ZNF883	5.10043553755847	5.36684303507032e-19	1.0
	AC010754.1	5.03046292479491	5.58059754569954e-19	1.0
ENSG00000158220	ESYT3	0.8738267460186379	6.7078299581985e-19	1.0
ENSG00000115758	ODC1	5.504284949708969	6.79273307828493e-19	1.0
ENSG00000274338	CATSPERB	1.0765312456535	6.823388451262879e-19	1.0
ENSG00000133962	CATSPERB	1.0765312456535	6.823388451262879e-19	1.0
ENSG00000165269	AQP7	4.33320326997758	6.85701911511987e-19	1.0
ENSG00000115596	WNT6	6.4641186315720205	7.51838394484282e-19	1.0
	AL096701.1	3.43684599617778	7.670328806038809e-19	1.0
	AL450344.3	4.195101543068231	8.06258135018614e-19	1.0
ENSG00000231185	SPRY4-AS1	7.505134247799179	8.271003309120099e-19	1.0
ENSG00000158859	ADAMTS4	3.36603523293416	8.277414479397959e-19	1.0
ENSG00000221890	NPTXR	5.66038133475499	8.733692567697829e-19	1.0
	AL022323.5	3.67906128131533	8.87642352928117e-19	1.0
	AF117829.1	3.20746691763616	8.95234934011639e-19	1.0
	AC068587.4	9.164759927665381	9.17737167935042e-19	1.0
	AC092118.1	3.54778737733823	1.4038311137234699e-18	1.0
ENSG00000283361	CFAP97D2	3.5475109555333595	1.4162208128964e-18	1.0
ENSG00000120875	DUSP4	10.3653636705875	1.42146987678547e-18	1.0
	AL136317.2	6.03250753061008	1.4509839086378999e-18	1.0
ENSG00000159231	CBR3	0.8674903587136559	1.7233830712240799e-18	1.0
ENSG00000271986	RN7SL827P	6.290270919922709	2.01843061178718e-18	1.0
ENSG00000119457	SLC46A2	3.4541233005129	2.14574661446569e-18	1.0
ENSG00000240494	RPS12P28	3.71226226534001	2.15995700873695e-18	1.0
ENSG00000152583	SPARCL1	1.9976004056074699	2.321723710884e-18	1.0
ENSG00000259361	LINC00927	4.63216700432745	2.6511814671749997e-18	1.0
ENSG00000187135	VSTM2B	3.85786469534732	2.80459542914504e-18	1.0
ENSG00000136297	MMD2	6.09977141332183	2.85047699874768e-18	1.0
	AL450332.1	7.5570044950342	3.48678488018898e-18	1.0
	AC010624.1	4.10769684199819	3.6094268347724295e-18	1.0
	AL355838.1	4.04208333757419	3.9974536778743e-18	1.0
	AC084782.1	5.1456148605078	4.12861475923425e-18	1.0
ENSG00000259571	BLID	5.95939332099028	4.6344588816129394e-18	1.0
ENSG00000120500	ARR3	4.93391989651282	4.7326562739516494e-18	1.0
	AP001610.1	4.546358119712259	4.771734270651401e-18	1.0
ENSG00000234906	APOC2	4.31623026800947	5.05718929727843e-18	1.0
ENSG00000236337	FMR1-IT1	3.4320047790754504	7.48093174640794e-18	1.0
ENSG00000142513	ACP4	4.04208738700393	8.32665595508713e-18	1.0
	AL118558.4	3.9377229537437497	8.858863559272209e-18	1.0
	FAM69C	5.02660600954063	9.18179027744908e-18	1.0
	AF123462.1	8.87504285081756	9.52836054564155e-18	1.0
	AC079793.1	3.3552836169088	1.0414890857156598e-17	1.0
ENSG00000228035	NGF-AS1	3.34547589991352	1.1175848032041e-17	1.0
ENSG00000133216	EPHB2	5.03766415875242	1.1683455474597698e-17	1.0
ENSG00000121005	CRISPLD1	7.26652573462793	1.4498414385588403e-17	1.0
ENSG00000188647	PTAR1	0.816397911229217	1.54327668873824e-17	1.0
ENSG00000248109	MARCOL	3.6376698851648395	1.58658684380482e-17	1.0
	AC069277.1	3.50229860217555	1.68679053055703e-17	1.0
	AC096745.2	3.06861667271007	2.02075193342438e-17	1.0
ENSG00000234197	ETV5-AS1	5.09519015359685	2.15589341521988e-17	1.0
	FO681491.1	4.40388312800546	2.22739159237585e-17	1.0
ENSG00000204128	C2orf72	5.86445470649349	2.25267927110249e-17	1.0
ENSG00000277778	PGM5P2	1.40730024295762	2.36648789861356e-17	1.0
	AC090458.1	2.48725588018519	2.38784810338673e-17	1.0
ENSG00000241135	LINC00881	3.7930457257892596	2.82150797451774e-17	1.0
	AC083805.1	3.68125249723841	3.19684079659528e-17	1.0
ENSG00000156453	PCDH1	6.54685727777861	3.2195105665574294e-17	1.0
ENSG00000283059	KLLN	4.47253519563401	3.31904776932075e-17	1.0
ENSG00000227268	KLLN	4.47253519563401	3.31904776932075e-17	1.0
ENSG00000131969	ABHD12B	2.7059084501639403	3.32069920229253e-17	1.0
ENSG00000174514	MFSD4A	1.80420918994674	3.4773727439471507e-17	1.0
	AL136441.1	4.312015560919701	3.81677608374568e-17	1.0
	AL358334.1	4.56247398653534	3.9036197743471e-17	1.0
ENSG00000174145	NWD2	3.7081579648039105	3.90924540823634e-17	1.0
	AL158151.3	3.8287815222028603	4.386492971417961e-17	1.0
ENSG00000143520	FLG2	4.4967087962365895	4.57351255279274e-17	1.0
ENSG00000172086	KRCC1	5.5900650461078	4.99003740090779e-17	1.0
ENSG00000188991	SLC15A5	3.8818206069003796	5.0220206183295104e-17	1.0
	FAM19A5	7.13631191648289	5.69755364719693e-17	1.0
	AC104187.1	4.8084136572295595	5.79129985384404e-17	1.0
	AP003108.2	1.9691941549938898	5.81109351991557e-17	1.0
ENSG00000109576	AADAT	0.747657427871657	5.83643444555438e-17	1.0
ENSG00000134769	DTNA	2.48056690834225	6.222857033693101e-17	1.0
ENSG00000236188	PRKX-AS1	2.84973604169245	6.25213519486854e-17	1.0
