# Marker genes for macrophages
# gene_id: ENSEMBL Gene ID
# gene_name: Common name of the gene
# avg_log2FC: Log2 fold-change of the average expression between the given cell type and the remaining cells (min 0.5)
# FDR: p-value-derived FDR value for gene 
# is_enriched: A binary (0/1) value indicating whether the given gene is enriched for the cell type (FDR < 0.1)
gene_id	gene_name	avg_log2FC	p_val_adj	is_enriched
ENSG00000105967	TFEC	11.9604253060799	0.0	1.0
ENSG00000276016	ABR	11.9244878168606	0.0	1.0
ENSG00000278741	ABR	11.9244878168606	0.0	1.0
ENSG00000159842	ABR	11.9244878168606	0.0	1.0
ENSG00000250722	SELENOP	11.913278463318902	0.0	1.0
ENSG00000165168	CYBB	11.909563575106	0.0	1.0
ENSG00000108669	CYTH1	11.7776491783587	0.0	1.0
ENSG00000112799	LY86	11.7503138977569	0.0	1.0
ENSG00000146192	FGD2	11.6329129020104	0.0	1.0
ENSG00000165025	SYK	11.5678637156952	0.0	1.0
ENSG00000145431	PDGFC	11.562597654335498	0.0	1.0
ENSG00000146409	SLC18B1	11.5582784920221	0.0	1.0
ENSG00000114770	ABCC5	11.5556325706756	0.0	1.0
ENSG00000110324	IL10RA	11.524025953266198	0.0	1.0
ENSG00000110079	MS4A4A	11.469633609411199	0.0	1.0
ENSG00000007237	GAS7	11.4196678373259	0.0	1.0
ENSG00000130449	ZSWIM6	11.181071636949302	0.0	1.0
ENSG00000153551	CMTM7	11.1696870251054	0.0	1.0
ENSG00000197329	PELI1	11.107843975006402	0.0	1.0
ENSG00000123338	NCKAP1L	11.042303787955401	0.0	1.0
ENSG00000137462	TLR2	11.0141644651299	0.0	1.0
ENSG00000139832	RAB20	10.982293869825199	0.0	1.0
ENSG00000180353	HCLS1	10.879070152049598	0.0	1.0
ENSG00000095585	BLNK	10.8758060117686	0.0	1.0
ENSG00000169508	GPR183	10.7815083256838	0.0	1.0
ENSG00000106785	TRIM14	10.777662170718902	0.0	1.0
ENSG00000163625	WDFY3	10.7758512061206	0.0	1.0
ENSG00000123643	SLC36A1	10.757251757922301	0.0	1.0
	AL034397.3	10.7555126424514	0.0	1.0
ENSG00000163131	CTSS	10.752475763357902	0.0	1.0
ENSG00000114541	FRMD4B	10.7147533157641	0.0	1.0
ENSG00000188641	DPYD	10.6484005521064	0.0	1.0
ENSG00000118855	MFSD1	10.6079286695496	0.0	1.0
	AL162414.1	10.5958303416065	0.0	1.0
ENSG00000077420	APBB1IP	10.5469717286296	0.0	1.0
ENSG00000155849	ELMO1	10.5335583122089	0.0	1.0
	CXorf21	10.4767000327328	0.0	1.0
ENSG00000187554	TLR5	10.450828298620198	0.0	1.0
ENSG00000127084	FGD3	10.447023695359599	0.0	1.0
ENSG00000085514	PILRA	10.412612813901301	0.0	1.0
ENSG00000141298	SSH2	10.411822801865801	0.0	1.0
ENSG00000149177	PTPRJ	10.4084782303714	0.0	1.0
ENSG00000151726	ACSL1	10.2612949640533	0.0	1.0
ENSG00000101265	RASSF2	10.218598913215699	0.0	1.0
ENSG00000137642	SORL1	10.176063396630699	0.0	1.0
ENSG00000242258	LINC00996	10.1179255293091	0.0	1.0
ENSG00000147408	CSGALNACT1	10.1098172339382	0.0	1.0
ENSG00000198223	CSF2RA	10.078961548411	0.0	1.0
ENSG00000068305	MEF2A	10.0732222953681	0.0	1.0
ENSG00000150540	HNMT	10.0612477777374	0.0	1.0
ENSG00000170873	MTSS1	10.0468084991202	0.0	1.0
ENSG00000137393	RNF144B	9.969172370333029	0.0	1.0
ENSG00000141968	VAV1	9.96872391340218	0.0	1.0
ENSG00000141480	ARRB2	9.922634677568519	0.0	1.0
ENSG00000120594	PLXDC2	9.910535513139939	0.0	1.0
	AC100849.1	9.88599278775173	0.0	1.0
	AC106865.1	9.85147411218284	0.0	1.0
ENSG00000187098	MITF	9.806504471100462	0.0	1.0
ENSG00000137478	FCHSD2	9.77104297553663	0.0	1.0
ENSG00000127951	FGL2	9.76688599308576	0.0	1.0
ENSG00000006576	PHTF2	9.75490711850924	0.0	1.0
ENSG00000170921	TANC2	9.71407282574403	0.0	1.0
	AC012368.1	9.698217927579119	0.0	1.0
ENSG00000163106	HPGDS	9.65945866932583	0.0	1.0
ENSG00000082074	FYB1	9.63834206547003	0.0	1.0
ENSG00000131446	MGAT1	9.60923132087457	0.0	1.0
ENSG00000134516	DOCK2	9.59766332552458	0.0	1.0
ENSG00000090376	IRAK3	9.582548421336	0.0	1.0
	AC010235.1	9.57208497591038	0.0	1.0
ENSG00000151474	FRMD4A	9.512193296571901	0.0	1.0
ENSG00000223773	CD99P1	9.48452243363785	0.0	1.0
ENSG00000079215	SLC1A3	9.47559676026913	0.0	1.0
ENSG00000079950	STX7	9.39365728336993	0.0	1.0
ENSG00000148482	SLC39A12	9.38880728226245	0.0	1.0
ENSG00000102445	RUBCNL	9.38436158565791	0.0	1.0
ENSG00000197548	ATG7	9.368904394781891	0.0	1.0
ENSG00000174600	CMKLR1	9.284228077856369	0.0	1.0
ENSG00000197405	C5AR1	9.27968772151655	0.0	1.0
ENSG00000231131	LNCAROD	9.24856346435751	0.0	1.0
ENSG00000154978	VOPP1	9.23638864489195	0.0	1.0
ENSG00000181804	SLC9A9	9.182153602341259	0.0	1.0
ENSG00000006459	KDM7A	9.076704453252901	0.0	1.0
ENSG00000143226	FCGR2A	9.056346733621199	0.0	1.0
ENSG00000028137	TNFRSF1B	9.044335703124052	0.0	1.0
ENSG00000163803	PLB1	9.034314124162881	0.0	1.0
ENSG00000280759	AP2A2	9.022993984275288	0.0	1.0
ENSG00000281385	AP2A2	9.022993984275288	0.0	1.0
ENSG00000183020	AP2A2	9.022993984275288	0.0	1.0
ENSG00000022567	SLC45A4	9.00870711769115	0.0	1.0
ENSG00000048471	SNX29	8.99166437359408	0.0	1.0
ENSG00000096060	FKBP5	8.94542562379953	0.0	1.0
ENSG00000281614	INPP5D	8.936513010520411	0.0	1.0
ENSG00000168918	INPP5D	8.936513010520411	0.0	1.0
ENSG00000184922	FMNL1	8.92744592900005	0.0	1.0
ENSG00000280560	LINC01374	8.889841994330519	0.0	1.0
ENSG00000145703	IQGAP2	8.868152598602858	0.0	1.0
ENSG00000080546	SESN1	8.85798232250453	0.0	1.0
ENSG00000129667	RHBDF2	8.793890170783241	0.0	1.0
ENSG00000174473	GALNTL6	8.79367580122176	0.0	1.0
ENSG00000186417	GLDN	8.78624122332797	0.0	1.0
ENSG00000260314	MRC1	8.759703842704589	0.0	1.0
ENSG00000135932	CAB39	8.74157275989203	0.0	1.0
	AC010627.1	8.720222580400621	0.0	1.0
ENSG00000158270	COLEC12	8.69751717012366	0.0	1.0
	C22orf34	8.67779085372187	0.0	1.0
ENSG00000139974	SLC38A6	8.62907087726673	0.0	1.0
ENSG00000173517	PEAK1	8.59025701440039	0.0	1.0
ENSG00000070882	OSBPL3	8.59022663561793	0.0	1.0
ENSG00000107719	PALD1	8.55656059711497	0.0	1.0
	FAM49A	8.50130324466452	0.0	1.0
ENSG00000248905	FMN1	8.44928496721459	0.0	1.0
ENSG00000198879	SFMBT2	8.44653935292931	0.0	1.0
ENSG00000010610	CD4	8.43668375729375	0.0	1.0
ENSG00000155307	SAMSN1	8.42808289952758	0.0	1.0
ENSG00000162711	NLRP3	8.385860006822599	0.0	1.0
ENSG00000182247	UBE2E2	8.38380169723571	0.0	1.0
ENSG00000231672	DIRC3	8.34678581814142	0.0	1.0
ENSG00000280618	CYFIP1	8.3395830545709	0.0	1.0
ENSG00000288461	CYFIP1	8.3395830545709	0.0	1.0
ENSG00000273749	CYFIP1	8.3395830545709	0.0	1.0
ENSG00000237484	LINC01684	8.32166071807179	0.0	1.0
ENSG00000130066	SAT1	8.285915396826121	0.0	1.0
ENSG00000163328	GPR155	8.25566809805032	0.0	1.0
ENSG00000135905	DOCK10	8.24093714185184	0.0	1.0
	AC244021.1	8.19677417055205	0.0	1.0
ENSG00000161791	FMNL3	8.17855438083405	0.0	1.0
ENSG00000038945	MSR1	8.16345001896587	0.0	1.0
ENSG00000052795	FNIP2	8.111649354923559	0.0	1.0
ENSG00000125089	SH3TC1	8.10250348967746	0.0	1.0
ENSG00000154237	LRRK1	8.09961237259929	0.0	1.0
ENSG00000198771	RCSD1	8.07985863639353	0.0	1.0
	MARCH1	8.06645913366865	0.0	1.0
ENSG00000198909	MAP3K3	8.00893515248219	0.0	1.0
ENSG00000203710	CR1	7.98033311018253	0.0	1.0
ENSG00000119408	NEK6	7.9377275467864905	0.0	1.0
ENSG00000020577	SAMD4A	7.93770334759745	0.0	1.0
	UBR5-AS1	7.932854982396309	0.0	1.0
ENSG00000141506	PIK3R5	7.88943588579937	0.0	1.0
ENSG00000177675	CD163L1	7.846499728464731	0.0	1.0
ENSG00000136205	TNS3	7.80337541606895	0.0	1.0
ENSG00000135678	CPM	7.79129999099784	0.0	1.0
ENSG00000090104	RGS1	7.78908399940554	0.0	1.0
ENSG00000251526	LINC02435	7.77339879023278	0.0	1.0
ENSG00000159216	RUNX1	7.77192558459686	0.0	1.0
ENSG00000197520	FAM177B	7.76702074267607	0.0	1.0
ENSG00000129682	FGF13	7.70912252697988	0.0	1.0
ENSG00000124491	F13A1	7.7006332154665005	0.0	1.0
ENSG00000151702	FLI1	7.69619728027794	0.0	1.0
ENSG00000136250	AOAH	7.68049850909699	0.0	1.0
ENSG00000172716	SLFN11	7.608392555361769	0.0	1.0
ENSG00000059377	TBXAS1	7.59509101433581	0.0	1.0
ENSG00000033327	GAB2	7.538740159368991	0.0	1.0
ENSG00000043462	LCP2	7.50248879862786	0.0	1.0
ENSG00000281123	FCGBP	7.474557159262661	0.0	1.0
ENSG00000275395	FCGBP	7.474557159262661	0.0	1.0
ENSG00000082996	RNF13	7.44976323893562	0.0	1.0
ENSG00000173391	OLR1	7.418528500854889	0.0	1.0
ENSG00000171115	GIMAP8	7.39991153799509	0.0	1.0
ENSG00000162174	ASRGL1	7.32690620649596	0.0	1.0
ENSG00000196639	HRH1	7.289230144872611	0.0	1.0
ENSG00000155846	PPARGC1B	7.2701394050338	0.0	1.0
ENSG00000137486	ARRB1	7.266256585852081	0.0	1.0
ENSG00000100647	SUSD6	7.16233819793806	0.0	1.0
ENSG00000128512	DOCK4	7.13536075280967	0.0	1.0
	AC007598.3	7.12239771362592	0.0	1.0
ENSG00000121281	ADCY7	7.057490705393809	0.0	1.0
ENSG00000274857	PLEKHA3P1	7.048676085459	0.0	1.0
ENSG00000269800	PLEKHA3P1	7.048676085459	0.0	1.0
	C20orf194	7.01818263966917	0.0	1.0
	AF127936.1	6.95320231432021	0.0	1.0
ENSG00000100077	GRK3	6.939765192177731	0.0	1.0
ENSG00000139970	RTN1	6.90506313398289	0.0	1.0
ENSG00000139278	GLIPR1	6.8599095636255	0.0	1.0
ENSG00000104043	ATP8B4	6.829620001978769	0.0	1.0
ENSG00000079819	EPB41L2	6.828103511403969	0.0	1.0
ENSG00000136235	GPNMB	6.806590976652799	0.0	1.0
ENSG00000184384	MAML2	6.805644018642809	0.0	1.0
ENSG00000073737	DHRS9	6.794445825383309	0.0	1.0
ENSG00000115956	PLEK	6.76113372530779	0.0	1.0
	DUSP27	6.745784326065969	0.0	1.0
ENSG00000153208	MERTK	6.73782164199126	0.0	1.0
ENSG00000171310	CHST11	6.709229410049349	0.0	1.0
ENSG00000119522	DENND1A	6.694124248992031	0.0	1.0
ENSG00000196814	MVB12B	6.60785810659905	0.0	1.0
ENSG00000124126	PREX1	6.5948569950887	0.0	1.0
ENSG00000147010	SH3KBP1	6.59367894141285	0.0	1.0
ENSG00000169432	SCN9A	6.5792964614872	0.0	1.0
ENSG00000125703	ATG4C	6.56059876605513	0.0	1.0
ENSG00000100311	PDGFB	6.54839254742354	0.0	1.0
	AP001257.1	6.5439707088351	0.0	1.0
ENSG00000171608	PIK3CD	6.491882704649429	0.0	1.0
ENSG00000107099	DOCK8	6.48539664149791	0.0	1.0
ENSG00000166523	CLEC4E	6.46995896260808	0.0	1.0
ENSG00000184588	PDE4B	6.42084823996829	0.0	1.0
ENSG00000171777	RASGRP4	6.416128469012361	0.0	1.0
ENSG00000107551	RASSF4	6.378124480251159	0.0	1.0
ENSG00000186047	DLEU7	6.3573746440754295	0.0	1.0
ENSG00000133800	LYVE1	6.330342461740989	0.0	1.0
ENSG00000167895	TMC8	6.321623978981191	0.0	1.0
ENSG00000134830	C5AR2	6.29994249541891	0.0	1.0
	AL035446.2	6.26731648854495	0.0	1.0
ENSG00000081189	MEF2C	6.25438074020406	0.0	1.0
ENSG00000134508	CABLES1	6.217014884294049	0.0	1.0
ENSG00000140548	ZNF710	6.21371172945063	0.0	1.0
	AC084064.1	6.210281076387219	0.0	1.0
ENSG00000138964	PARVG	6.20094690624987	0.0	1.0
ENSG00000167261	DPEP2	6.1783000698401995	0.0	1.0
	RF00017.71	6.09698379501302	0.0	1.0
ENSG00000109667	SLC2A9	6.0912783965097494	0.0	1.0
ENSG00000179593	ALOX15B	6.0859465061076605	0.0	1.0
ENSG00000104763	ASAH1	6.06090261206138	0.0	1.0
	Z97192.3	6.01198385711084	0.0	1.0
ENSG00000167207	NOD2	6.0075830171369	0.0	1.0
ENSG00000175048	ZDHHC14	6.00490337240956	0.0	1.0
ENSG00000166501	PRKCB	5.96761674824224	0.0	1.0
ENSG00000106066	CPVL	5.95588405001505	0.0	1.0
ENSG00000109323	MANBA	5.93690603017992	0.0	1.0
ENSG00000162636	FAM102B	5.930933250975519	0.0	1.0
ENSG00000145569	OTULINL	5.876321268953821	0.0	1.0
ENSG00000278634	LILRA2	5.873879949647581	0.0	1.0
ENSG00000274000	LILRA2	5.873879949647581	0.0	1.0
ENSG00000275290	LILRA2	5.873879949647581	0.0	1.0
ENSG00000239998	LILRA2	5.873879949647581	0.0	1.0
ENSG00000182022	CHST15	5.83725942021466	0.0	1.0
ENSG00000163219	ARHGAP25	5.73819219509414	0.0	1.0
	AC066613.1	5.737536538706861	0.0	1.0
	AC020658.5	5.696408150629249	0.0	1.0
ENSG00000105366	SIGLEC8	5.6645204434627106	0.0	1.0
ENSG00000253490	LINC02099	5.6017597927422305	0.0	1.0
ENSG00000125257	ABCC4	5.601719826160751	0.0	1.0
ENSG00000163565	IFI16	5.58297685468002	0.0	1.0
ENSG00000048740	CELF2	5.54972298645631	0.0	1.0
ENSG00000051108	HERPUD1	5.49442621699165	0.0	1.0
ENSG00000133121	STARD13	5.491238705219881	0.0	1.0
ENSG00000163606	CD200R1	5.48254811613218	0.0	1.0
ENSG00000165178	NCF1C	5.44718242807773	0.0	1.0
ENSG00000283802	ADAMTS2	5.40975692701259	0.0	1.0
ENSG00000087116	ADAMTS2	5.40975692701259	0.0	1.0
ENSG00000073921	PICALM	5.4066834616205	0.0	1.0
ENSG00000081320	STK17B	5.3890334290723	0.0	1.0
ENSG00000221869	CEBPD	5.375581546056269	0.0	1.0
ENSG00000146755	TRIM50	5.2577703417093495	0.0	1.0
ENSG00000166387	PPFIBP2	5.23182720002802	0.0	1.0
ENSG00000115935	WIPF1	5.22388877040242	0.0	1.0
ENSG00000154122	ANKH	5.17649403234786	0.0	1.0
ENSG00000285222	GCNT2	5.153334351050639	0.0	1.0
ENSG00000111846	GCNT2	5.153334351050639	0.0	1.0
ENSG00000138670	RASGEF1B	5.12174425228433	0.0	1.0
	AL136441.1	5.11329252054963	0.0	1.0
ENSG00000196730	DAPK1	5.1019171623395	0.0	1.0
ENSG00000054611	TBC1D22A	5.09708984211409	0.0	1.0
ENSG00000158517	NCF1	5.06276963555438	0.0	1.0
	AC025569.1	5.04270773333749	0.0	1.0
ENSG00000204161	TMEM273	5.0388030504857895	0.0	1.0
ENSG00000169554	ZEB2	4.98742419917199	0.0	1.0
ENSG00000156052	GNAQ	4.941514481907941	0.0	1.0
ENSG00000185811	IKZF1	4.93371454970062	0.0	1.0
ENSG00000278555	LILRB4	4.922565039480481	0.0	1.0
ENSG00000278279	LILRB4	4.922565039480481	0.0	1.0
ENSG00000276042	LILRB4	4.922565039480481	0.0	1.0
ENSG00000275730	LILRB4	4.922565039480481	0.0	1.0
ENSG00000186818	LILRB4	4.922565039480481	0.0	1.0
ENSG00000224689	ZNF812P	4.90724632176578	0.0	1.0
	AC093821.1	4.82851831263408	0.0	1.0
ENSG00000123843	C4BPB	4.79267057976325	0.0	1.0
ENSG00000221882	OR3A2	4.70603306286244	0.0	1.0
	AL163541.1	4.62818434253768	0.0	1.0
ENSG00000253522	MIR3142HG	4.5873187013008305	0.0	1.0
	AC012150.1	4.5717458226293495	0.0	1.0
ENSG00000128815	WDFY4	4.57057424256245	0.0	1.0
ENSG00000152270	PDE3B	4.555919452530019	0.0	1.0
ENSG00000138639	ARHGAP24	4.55330830893633	0.0	1.0
ENSG00000227039	ITGB2-AS1	4.505281444774781	0.0	1.0
ENSG00000113273	ARSB	4.48330374958078	0.0	1.0
ENSG00000182048	TRPC2	4.4449813730624905	0.0	1.0
ENSG00000232229	LINC00865	4.44039135801956	0.0	1.0
	AC005258.1	4.43816551539615	0.0	1.0
ENSG00000084070	SMAP2	4.41800481482554	0.0	1.0
ENSG00000057657	PRDM1	4.41733069393015	0.0	1.0
ENSG00000118557	PMFBP1	4.3983477882897	0.0	1.0
	C20orf197	4.38968850095194	0.0	1.0
ENSG00000055955	ITIH4	4.38560237609778	0.0	1.0
	AL583827.1	4.3597668554989095	0.0	1.0
ENSG00000152127	MGAT5	4.33814558983101	0.0	1.0
ENSG00000075884	ARHGAP15	4.30682697695093	0.0	1.0
ENSG00000140968	IRF8	4.28679950659171	0.0	1.0
ENSG00000004468	CD38	4.2506603334492405	0.0	1.0
ENSG00000111252	SH2B3	4.23261242121322	0.0	1.0
ENSG00000185477	GPRIN3	4.2044078137534795	0.0	1.0
ENSG00000173068	BNC2	4.18361452885822	0.0	1.0
ENSG00000156886	ITGAD	4.1810070247931	0.0	1.0
ENSG00000215009	ACSM4	4.1439569573342405	0.0	1.0
ENSG00000185215	TNFAIP2	4.13306310777513	0.0	1.0
ENSG00000169684	CHRNA5	4.1099192907787	0.0	1.0
ENSG00000273968	RN7SL105P	4.10434040304972	0.0	1.0
ENSG00000243704	RN7SL105P	4.10434040304972	0.0	1.0
	AC096711.3	4.0965878124158195	0.0	1.0
ENSG00000142405	NLRP12	4.05016081211565	0.0	1.0
ENSG00000243064	ABCC13	4.011838163994479	0.0	1.0
ENSG00000170571	EMB	3.98031991340957	0.0	1.0
ENSG00000103522	IL21R	3.9628451462193595	0.0	1.0
ENSG00000147459	DOCK5	3.9606571321023702	0.0	1.0
	AP005131.6	3.9554445932517304	0.0	1.0
ENSG00000196329	GIMAP5	3.8505702677202005	0.0	1.0
	AL160272.1	3.81015042832634	0.0	1.0
	AC018529.3	3.7771707391775	0.0	1.0
ENSG00000108239	TBC1D12	3.7594789350402795	0.0	1.0
ENSG00000222047	C10orf55	3.6383679115776606	0.0	1.0
	AL160272.2	3.62287853637666	0.0	1.0
ENSG00000187239	FNBP1	3.56045586350834	0.0	1.0
ENSG00000134215	VAV3	3.54772638842331	0.0	1.0
ENSG00000183943	PRKX	3.5427118738693397	0.0	1.0
ENSG00000197971	MBP	3.50074001057995	0.0	1.0
ENSG00000111452	ADGRD1	3.4187064941425898	0.0	1.0
	AL137145.1	3.36998716382513	0.0	1.0
ENSG00000069493	CLEC2D	3.29876821153141	0.0	1.0
ENSG00000154451	GBP5	3.2844807434417795	0.0	1.0
ENSG00000147251	DOCK11	3.27511835506233	0.0	1.0
	AC079316.2	3.24700069211102	0.0	1.0
ENSG00000017427	IGF1	3.21205076063546	0.0	1.0
	AC099063.1	3.17312330827007	0.0	1.0
ENSG00000233072	RPS15AP6	3.1632153488023	0.0	1.0
ENSG00000101096	NFATC2	3.1564531959475297	0.0	1.0
ENSG00000262418	PTPRC	3.14601205518044	0.0	1.0
ENSG00000081237	PTPRC	3.14601205518044	0.0	1.0
	AC011676.3	3.1186238447475696	0.0	1.0
	AL121753.2	3.11329717228569	0.0	1.0
	AC006270.3	2.9593466598304397	0.0	1.0
ENSG00000109436	TBC1D9	2.92746361962236	0.0	1.0
	AC092756.1	2.90522662388776	0.0	1.0
ENSG00000099250	NRP1	2.88641647923136	0.0	1.0
ENSG00000145850	TIMD4	2.87184046471394	0.0	1.0
ENSG00000141748	ARL5C	2.8110283026548397	0.0	1.0
ENSG00000167850	CD300C	2.78570319814396	0.0	1.0
ENSG00000089692	LAG3	2.75400456174039	0.0	1.0
ENSG00000047648	ARHGAP6	2.7175901897744197	0.0	1.0
ENSG00000110395	CBL	2.69346353134627	0.0	1.0
ENSG00000170776	AKAP13	2.67785586852106	0.0	1.0
ENSG00000197943	PLCG2	2.6513449615977995	0.0	1.0
ENSG00000186469	GNG2	2.64522116061905	0.0	1.0
	AC084200.1	2.64120399318392	0.0	1.0
ENSG00000086300	SNX10	2.58882301611007	0.0	1.0
	AL133260.2	2.56842678790683	0.0	1.0
	AC027682.2	2.55137932762923	0.0	1.0
ENSG00000234854	LINC00676	2.54101688977694	0.0	1.0
ENSG00000232065	LINC01063	2.50408844893149	0.0	1.0
ENSG00000277199	LINC01632	2.47141527612923	0.0	1.0
ENSG00000182162	P2RY8	2.4618993995639	0.0	1.0
	AC126773.4	2.4405377862576803	0.0	1.0
	AL139246.5	2.39345942465942	0.0	1.0
	AC025062.3	2.38045650313244	0.0	1.0
	AC092718.7	2.37406603306161	0.0	1.0
	AP000919.4	2.33457492558062	0.0	1.0
ENSG00000189375	TBC1D28	2.32352943753197	0.0	1.0
	AC007823.1	2.3070706467774102	0.0	1.0
	AC004828.1	2.29222495172671	0.0	1.0
ENSG00000242829	RPS26P21	2.2920096708217597	0.0	1.0
	AL445489.1	2.28923113317182	0.0	1.0
ENSG00000143119	CD53	2.26225933846858	0.0	1.0
	AC027544.2	2.244778438083	0.0	1.0
ENSG00000174607	UGT8	2.23960387349759	0.0	1.0
ENSG00000152601	MBNL1	2.2336418070112996	0.0	1.0
ENSG00000047365	ARAP2	2.18217615589217	0.0	1.0
	AC010201.2	2.16964423088272	0.0	1.0
	RF00019.380	2.12262993623883	0.0	1.0
	AC105020.5	2.1207189255087	0.0	1.0
	AL358472.3	2.07549373263935	0.0	1.0
ENSG00000236188	PRKX-AS1	1.9560050512238798	0.0	1.0
	AC060766.1	1.95461520720983	0.0	1.0
	AC239798.2	1.88649843237356	0.0	1.0
	AL354754.1	1.802503889996	0.0	1.0
	SMUG1-AS1	1.7963145223861	0.0	1.0
ENSG00000004399	PLXND1	1.77728046985462	0.0	1.0
	AL133304.3	1.63927292360558	0.0	1.0
ENSG00000188089	PLA2G4E	1.5223517111727398	0.0	1.0
	BX248409.1	1.5126859530268701	0.0	1.0
ENSG00000231738	TSPAN19	1.47582030539898	0.0	1.0
ENSG00000285036	DHRS4L1	1.4377696184054598	0.0	1.0
ENSG00000225766	DHRS4L1	1.4377696184054598	0.0	1.0
ENSG00000086205	FOLH1	1.3823148414015098	0.0	1.0
ENSG00000026297	RNASET2	1.3703804966330901	0.0	1.0
ENSG00000168675	LDLRAD4	1.3654504976677	0.0	1.0
	AC087752.1	1.3636739801523101	0.0	1.0
ENSG00000134996	OSTF1	1.3633160120865602	0.0	1.0
ENSG00000130055	GDPD2	1.3256517288548202	0.0	1.0
